Ubar,Mubar,Type,Actual_Phase,Predicted_Phase
28.900000000000002,0.6500000000000001,Predicted,1.0,0
28.900000000000002,26.85,Predicted,1.0,0
28.900000000000002,30.85,Predicted,0.0,1
28.900000000000002,54.85000000000001,Predicted,0.0,1
28.900000000000002,61.05,Predicted,0.0,1
29.0,0.6500000000000001,Predicted,1.0,0
29.0,26.950000000000003,Predicted,1.0,1
29.0,30.950000000000003,Predicted,0.0,0
29.0,55.05,Predicted,0.0,0
29.0,61.25,Predicted,0.0,1
29.1,0.6500000000000001,Predicted,1.0,0
29.1,27.05,Predicted,1.0,0
29.1,31.05,Predicted,0.0,1
29.1,55.25,Predicted,0.0,0
29.1,61.45,Predicted,0.0,1
29.200000000000003,0.6500000000000001,Predicted,1.0,0
29.200000000000003,27.150000000000002,Predicted,1.0,0
29.200000000000003,31.150000000000002,Predicted,0.0,1
29.200000000000003,55.45,Predicted,0.0,0
29.200000000000003,61.650000000000006,Predicted,0.0,0
29.3,0.6500000000000001,Predicted,1.0,0
29.3,27.25,Predicted,1.0,0
29.3,31.25,Predicted,0.0,1
29.3,55.650000000000006,Predicted,0.0,1
29.3,61.85000000000001,Predicted,0.0,0
29.400000000000002,0.6500000000000001,Predicted,1.0,0
29.400000000000002,27.35,Predicted,1.0,0
29.400000000000002,31.35,Predicted,0.0,1
29.400000000000002,55.85000000000001,Predicted,0.0,1
29.400000000000002,62.05,Predicted,0.0,1
29.5,0.6500000000000001,Predicted,1.0,0
29.5,27.450000000000003,Predicted,0.0,1
29.5,31.450000000000003,Predicted,0.0,0
29.5,56.05,Predicted,0.0,0
29.5,62.25,Predicted,0.0,1
29.6,0.6500000000000001,Predicted,1.0,0
29.6,27.55,Predicted,0.0,0
29.6,31.55,Predicted,0.0,1
29.6,56.25,Predicted,0.0,0
29.6,62.45,Predicted,0.0,1
29.700000000000003,0.6500000000000001,Predicted,1.0,0
29.700000000000003,27.650000000000002,Predicted,0.0,0
29.700000000000003,31.650000000000002,Predicted,0.0,1
29.700000000000003,56.45,Predicted,0.0,0
29.700000000000003,62.650000000000006,Predicted,0.0,0
29.8,0.6500000000000001,Predicted,1.0,0
29.8,27.650000000000002,Predicted,0.0,0
29.8,31.75,Predicted,0.0,1
29.8,56.650000000000006,Predicted,0.0,1
29.8,62.85000000000001,Predicted,0.0,0
29.900000000000002,0.6500000000000001,Predicted,1.0,0
29.900000000000002,27.75,Predicted,0.0,0
29.900000000000002,31.85,Predicted,0.0,1
29.900000000000002,56.95,Predicted,0.0,0
29.900000000000002,63.05,Predicted,0.0,1
30.0,0.6500000000000001,Predicted,1.0,0
30.0,27.85,Predicted,0.0,0
30.0,31.950000000000003,Predicted,0.0,0
30.0,57.150000000000006,Predicted,0.0,1
30.0,63.25,Predicted,0.0,1
30.1,0.6500000000000001,Predicted,1.0,0
30.1,27.950000000000003,Predicted,0.0,1
30.1,32.05,Predicted,0.0,1
30.1,57.35000000000001,Predicted,0.0,1
30.1,63.45,Predicted,0.0,1
30.200000000000003,0.6500000000000001,Predicted,1.0,0
30.200000000000003,28.05,Predicted,0.0,0
30.200000000000003,32.150000000000006,Predicted,0.0,0
30.200000000000003,57.55,Predicted,0.0,0
30.200000000000003,63.650000000000006,Predicted,0.0,0
30.3,0.6500000000000001,Predicted,1.0,0
30.3,28.150000000000002,Predicted,0.0,0
30.3,32.25,Predicted,0.0,1
30.3,57.75,Predicted,0.0,0
30.3,63.85000000000001,Predicted,0.0,0
30.400000000000002,0.6500000000000001,Predicted,1.0,0
30.400000000000002,28.25,Predicted,0.0,0
30.400000000000002,32.35,Predicted,0.0,1
30.400000000000002,57.95,Predicted,0.0,0
30.400000000000002,64.05000000000001,Predicted,0.0,0
30.5,0.55,Predicted,1.0,1
30.5,28.35,Predicted,0.0,0
30.5,32.45,Predicted,0.0,0
30.5,58.150000000000006,Predicted,0.0,1
30.5,64.25,Predicted,0.0,1
30.6,0.55,Predicted,1.0,1
30.6,28.450000000000003,Predicted,0.0,1
30.6,32.55,Predicted,0.0,1
30.6,58.35000000000001,Predicted,0.0,1
30.6,64.45,Predicted,0.0,1
30.700000000000003,0.55,Predicted,1.0,1
30.700000000000003,28.55,Predicted,0.0,0
30.700000000000003,32.650000000000006,Predicted,0.0,0
30.700000000000003,58.55,Predicted,0.0,0
30.700000000000003,64.65,Predicted,0.0,1
30.8,0.55,Predicted,1.0,1
30.8,28.650000000000002,Predicted,0.0,0
30.8,32.75,Predicted,0.0,1
30.8,58.75,Predicted,0.0,0
30.8,64.85,Predicted,0.0,1
30.900000000000002,0.55,Predicted,1.0,1
30.900000000000002,28.75,Predicted,0.0,0
30.900000000000002,32.85,Predicted,0.0,1
30.900000000000002,58.95,Predicted,0.0,0
30.900000000000002,65.05000000000001,Predicted,0.0,0
31.0,0.55,Predicted,1.0,1
31.0,28.85,Predicted,0.0,0
31.0,32.95,Predicted,0.0,0
31.0,59.25,Predicted,0.0,0
31.0,65.25,Predicted,0.0,1
31.1,0.55,Predicted,1.0,1
31.1,28.950000000000003,Predicted,0.0,1
31.1,33.05,Predicted,0.0,1
31.1,59.45,Predicted,0.0,0
31.1,65.45,Predicted,0.0,1
31.200000000000003,0.55,Predicted,1.0,1
31.200000000000003,29.05,Predicted,0.0,0
31.200000000000003,33.150000000000006,Predicted,0.0,0
31.200000000000003,59.75,Predicted,0.0,0
31.200000000000003,65.65,Predicted,0.0,1
31.3,0.55,Predicted,1.0,1
31.3,29.150000000000002,Predicted,0.0,0
31.3,33.25,Predicted,0.0,1
31.3,59.95,Predicted,0.0,0
31.3,65.85,Predicted,0.0,1
31.400000000000002,0.55,Predicted,1.0,1
31.400000000000002,29.25,Predicted,0.0,0
31.400000000000002,33.35,Predicted,0.0,1
31.400000000000002,60.150000000000006,Predicted,0.0,1
31.400000000000002,66.05000000000001,Predicted,0.0,0
31.5,0.55,Predicted,1.0,1
31.5,29.35,Predicted,0.0,0
31.5,33.45,Predicted,0.0,0
31.5,60.45,Predicted,0.0,0
31.5,66.25,Predicted,0.0,1
31.6,0.55,Predicted,1.0,1
31.6,29.450000000000003,Predicted,0.0,1
31.6,33.55,Predicted,0.0,1
31.6,60.650000000000006,Predicted,0.0,1
31.6,66.45,Predicted,0.0,1
31.700000000000003,0.55,Predicted,1.0,1
31.700000000000003,29.55,Predicted,0.0,0
31.700000000000003,33.650000000000006,Predicted,0.0,0
31.700000000000003,60.85000000000001,Predicted,0.0,1
31.700000000000003,66.65,Predicted,0.0,1
31.8,0.55,Predicted,1.0,1
31.8,29.650000000000002,Predicted,0.0,0
31.8,33.75,Predicted,0.0,1
31.8,61.150000000000006,Predicted,0.0,1
31.8,66.85,Predicted,0.0,1
31.900000000000002,0.55,Predicted,1.0,1
31.900000000000002,29.75,Predicted,0.0,0
31.900000000000002,33.75,Predicted,0.0,1
31.900000000000002,61.35000000000001,Predicted,0.0,1
31.900000000000002,67.05000000000001,Predicted,0.0,0
32.0,0.55,Predicted,1.0,1
32.0,29.85,Predicted,0.0,0
32.0,33.85,Predicted,0.0,1
32.0,61.650000000000006,Predicted,0.0,1
32.0,67.25,Predicted,0.0,1
32.1,0.55,Predicted,1.0,1
32.1,29.950000000000003,Predicted,0.0,1
32.1,33.95,Predicted,0.0,0
32.1,61.85000000000001,Predicted,0.0,1
32.1,67.45,Predicted,0.0,1
32.2,0.55,Predicted,1.0,1
32.2,30.05,Predicted,0.0,0
32.2,34.05,Predicted,0.0,1
32.2,62.05,Predicted,0.0,0
32.2,67.65,Predicted,0.0,1
32.300000000000004,0.55,Predicted,1.0,1
32.300000000000004,30.150000000000002,Predicted,0.0,0
32.300000000000004,34.150000000000006,Predicted,0.0,0
32.300000000000004,62.35000000000001,Predicted,0.0,1
32.300000000000004,67.85,Predicted,0.0,1
32.4,0.55,Predicted,1.0,1
32.4,30.25,Predicted,0.0,0
32.4,34.25,Predicted,0.0,1
32.4,62.55,Predicted,0.0,0
32.4,68.05000000000001,Predicted,0.0,0
32.5,0.55,Predicted,1.0,1
32.5,30.35,Predicted,0.0,0
32.5,34.35,Predicted,0.0,1
32.5,62.85000000000001,Predicted,0.0,1
32.5,68.25,Predicted,0.0,1
32.6,0.55,Predicted,1.0,1
32.6,30.450000000000003,Predicted,0.0,1
32.6,34.45,Predicted,0.0,0
32.6,63.05,Predicted,0.0,0
32.6,68.45,Predicted,0.0,1
32.7,0.55,Predicted,1.0,1
32.7,30.55,Predicted,0.0,0
32.7,34.55,Predicted,0.0,1
32.7,63.25,Predicted,0.0,0
32.7,68.65,Predicted,0.0,1
32.800000000000004,0.55,Predicted,1.0,1
32.800000000000004,30.650000000000002,Predicted,0.0,0
32.800000000000004,34.650000000000006,Predicted,0.0,0
32.800000000000004,63.55,Predicted,0.0,0
32.800000000000004,68.85,Predicted,0.0,1
32.9,0.55,Predicted,1.0,1
32.9,30.75,Predicted,0.0,0
32.9,34.75,Predicted,0.0,1
32.9,63.75,Predicted,0.0,0
32.9,69.05000000000001,Predicted,0.0,0
33.0,0.55,Predicted,1.0,1
33.0,30.85,Predicted,0.0,0
33.0,34.85,Predicted,0.0,1
33.0,63.95,Predicted,0.0,0
33.0,69.25,Predicted,0.0,1
33.1,0.55,Predicted,1.0,1
33.1,30.950000000000003,Predicted,0.0,1
33.1,34.95,Predicted,0.0,0
33.1,64.25,Predicted,0.0,0
33.1,69.45,Predicted,0.0,1
33.2,0.55,Predicted,1.0,1
33.2,31.05,Predicted,0.0,0
33.2,35.05,Predicted,0.0,1
33.2,64.45,Predicted,0.0,0
33.2,69.65,Predicted,0.0,1
33.300000000000004,0.55,Predicted,1.0,1
33.300000000000004,31.150000000000002,Predicted,0.0,0
33.300000000000004,35.150000000000006,Predicted,0.0,0
33.300000000000004,64.75,Predicted,0.0,0
33.300000000000004,69.85,Predicted,0.0,1
33.4,0.55,Predicted,1.0,1
33.4,31.25,Predicted,0.0,0
33.4,35.25,Predicted,0.0,1
33.4,64.95,Predicted,0.0,0
33.5,0.55,Predicted,1.0,1
33.5,31.35,Predicted,0.0,0
33.5,35.35,Predicted,0.0,1
33.5,65.15,Predicted,0.0,0
33.6,0.55,Predicted,1.0,1
33.6,31.450000000000003,Predicted,0.0,1
33.6,35.45,Predicted,0.0,0
33.6,65.45,Predicted,0.0,0
33.7,0.55,Predicted,1.0,1
33.7,31.55,Predicted,0.0,0
33.7,35.55,Predicted,0.0,1
33.7,65.65,Predicted,0.0,0
33.800000000000004,0.55,Predicted,1.0,1
33.800000000000004,31.650000000000002,Predicted,0.0,0
33.800000000000004,35.650000000000006,Predicted,0.0,0
33.800000000000004,65.95,Predicted,0.0,0
33.9,0.55,Predicted,1.0,1
33.9,31.75,Predicted,0.0,0
33.9,35.75,Predicted,0.0,1
33.9,66.15,Predicted,0.0,0
34.0,0.55,Predicted,1.0,1
34.0,31.85,Predicted,0.0,0
34.0,35.85,Predicted,0.0,1
34.0,66.35,Predicted,0.0,0
34.1,0.55,Predicted,1.0,1
34.1,31.950000000000003,Predicted,0.0,1
34.1,35.95,Predicted,0.0,0
34.1,66.55000000000001,Predicted,0.0,1
34.2,0.55,Predicted,1.0,1
34.2,32.05,Predicted,0.0,0
34.2,36.05,Predicted,0.0,1
34.2,66.75,Predicted,0.0,0
34.300000000000004,0.55,Predicted,1.0,1
34.300000000000004,32.150000000000006,Predicted,0.0,1
34.300000000000004,36.150000000000006,Predicted,0.0,0
34.300000000000004,67.05000000000001,Predicted,0.0,1
34.4,0.55,Predicted,1.0,1
34.4,32.25,Predicted,0.0,0
34.4,36.25,Predicted,0.0,1
34.4,67.25,Predicted,0.0,0
34.5,0.55,Predicted,1.0,1
34.5,32.35,Predicted,0.0,0
34.5,36.35,Predicted,0.0,1
34.5,67.45,Predicted,0.0,0
34.6,0.55,Predicted,1.0,1
34.6,32.35,Predicted,0.0,0
34.6,36.45,Predicted,0.0,0
34.6,67.65,Predicted,0.0,0
34.7,0.55,Predicted,1.0,1
34.7,32.45,Predicted,0.0,1
34.7,36.55,Predicted,0.0,1
34.7,67.85,Predicted,0.0,0
34.800000000000004,0.55,Predicted,1.0,1
34.800000000000004,32.55,Predicted,0.0,0
34.800000000000004,36.650000000000006,Predicted,0.0,0
34.800000000000004,68.15,Predicted,0.0,0
34.9,0.55,Predicted,1.0,1
34.9,32.650000000000006,Predicted,0.0,1
34.9,36.75,Predicted,0.0,1
34.9,68.35,Predicted,0.0,0
35.0,0.55,Predicted,1.0,1
35.0,32.75,Predicted,0.0,0
35.0,36.85,Predicted,0.0,1
35.0,68.55000000000001,Predicted,0.0,1
35.1,0.55,Predicted,1.0,1
35.1,32.85,Predicted,0.0,0
35.1,36.85,Predicted,0.0,1
35.1,68.75,Predicted,0.0,0
35.2,0.55,Predicted,1.0,1
35.2,32.95,Predicted,0.0,1
35.2,36.95,Predicted,0.0,0
35.2,69.05000000000001,Predicted,0.0,1
35.300000000000004,0.55,Predicted,1.0,1
35.300000000000004,33.05,Predicted,0.0,0
35.300000000000004,37.05,Predicted,0.0,1
35.300000000000004,69.25,Predicted,0.0,0
35.4,0.55,Predicted,1.0,1
35.4,33.150000000000006,Predicted,0.0,1
35.4,37.150000000000006,Predicted,0.0,0
35.4,69.45,Predicted,0.0,0
35.5,0.6500000000000001,Predicted,1.0,0
35.5,33.25,Predicted,0.0,0
35.5,37.25,Predicted,0.0,1
35.5,69.65,Predicted,0.0,0
35.6,0.6500000000000001,Predicted,1.0,0
35.6,33.35,Predicted,0.0,0
35.6,37.35,Predicted,0.0,1
35.6,69.85,Predicted,0.0,0
35.7,0.6500000000000001,Predicted,1.0,0
35.7,33.45,Predicted,0.0,1
35.7,37.45,Predicted,0.0,0
35.800000000000004,0.6500000000000001,Predicted,1.0,0
35.800000000000004,33.55,Predicted,0.0,0
35.800000000000004,37.55,Predicted,0.0,1
35.9,0.6500000000000001,Predicted,1.0,0
35.9,33.650000000000006,Predicted,0.0,1
35.9,37.650000000000006,Predicted,0.0,0
36.0,0.6500000000000001,Predicted,1.0,0
36.0,33.75,Predicted,0.0,0
36.0,37.75,Predicted,0.0,1
36.1,0.6500000000000001,Predicted,1.0,0
36.1,33.85,Predicted,0.0,0
36.1,37.85,Predicted,0.0,1
36.2,0.6500000000000001,Predicted,1.0,0
36.2,33.95,Predicted,0.0,1
36.2,37.95,Predicted,0.0,0
36.300000000000004,0.6500000000000001,Predicted,1.0,0
36.300000000000004,34.05,Predicted,0.0,0
36.300000000000004,38.05,Predicted,0.0,1
36.4,0.6500000000000001,Predicted,1.0,0
36.4,34.150000000000006,Predicted,0.0,1
36.4,38.150000000000006,Predicted,0.0,0
36.5,0.6500000000000001,Predicted,1.0,0
36.5,34.25,Predicted,0.0,0
36.5,38.25,Predicted,0.0,1
36.6,0.6500000000000001,Predicted,1.0,0
36.6,34.35,Predicted,0.0,0
36.6,38.35000000000001,Predicted,0.0,0
36.7,0.6500000000000001,Predicted,1.0,0
36.7,34.45,Predicted,0.0,1
36.7,38.45,Predicted,0.0,1
36.800000000000004,0.6500000000000001,Predicted,1.0,0
36.800000000000004,34.55,Predicted,0.0,0
36.800000000000004,38.55,Predicted,0.0,1
36.9,0.6500000000000001,Predicted,1.0,0
36.9,34.650000000000006,Predicted,0.0,1
36.9,38.650000000000006,Predicted,0.0,0
37.0,0.6500000000000001,Predicted,1.0,0
37.0,34.75,Predicted,0.0,0
37.0,38.75,Predicted,0.0,1
37.1,0.6500000000000001,Predicted,1.0,0
37.1,34.85,Predicted,0.0,0
37.1,38.85000000000001,Predicted,0.0,0
37.2,0.6500000000000001,Predicted,1.0,0
37.2,34.95,Predicted,0.0,1
37.2,38.95,Predicted,0.0,1
37.300000000000004,0.6500000000000001,Predicted,1.0,0
37.300000000000004,35.05,Predicted,0.0,0
37.300000000000004,39.05,Predicted,0.0,1
37.4,0.6500000000000001,Predicted,1.0,0
37.4,35.150000000000006,Predicted,0.0,1
37.4,39.150000000000006,Predicted,0.0,0
37.5,0.6500000000000001,Predicted,1.0,0
37.5,35.25,Predicted,0.0,0
37.5,39.25,Predicted,0.0,1
37.6,0.6500000000000001,Predicted,1.0,0
37.6,35.35,Predicted,0.0,0
37.6,39.35000000000001,Predicted,0.0,0
37.7,0.55,Predicted,1.0,1
37.7,35.45,Predicted,0.0,1
37.7,39.45,Predicted,0.0,1
37.800000000000004,0.55,Predicted,1.0,1
37.800000000000004,35.55,Predicted,0.0,0
37.800000000000004,39.55,Predicted,0.0,1
37.9,0.55,Predicted,1.0,1
37.9,35.650000000000006,Predicted,0.0,1
37.9,39.650000000000006,Predicted,0.0,0
38.0,0.55,Predicted,1.0,1
38.0,35.75,Predicted,0.0,0
38.0,39.75,Predicted,0.0,1
38.1,0.55,Predicted,1.0,1
38.1,35.85,Predicted,0.0,0
38.1,39.85000000000001,Predicted,0.0,0
38.2,0.55,Predicted,1.0,1
38.2,35.95,Predicted,0.0,1
38.2,39.95,Predicted,0.0,1
38.300000000000004,0.55,Predicted,1.0,1
38.300000000000004,36.05,Predicted,0.0,0
38.300000000000004,39.95,Predicted,0.0,1
38.400000000000006,0.55,Predicted,1.0,1
38.400000000000006,36.150000000000006,Predicted,0.0,1
38.400000000000006,40.05,Predicted,0.0,1
38.5,0.55,Predicted,1.0,1
38.5,36.25,Predicted,0.0,0
38.5,40.150000000000006,Predicted,0.0,0
38.6,0.55,Predicted,1.0,1
38.6,0.75,Predicted,1.0,0
38.6,0.8500000000000001,Predicted,1.0,0
38.6,36.35,Predicted,0.0,0
38.6,40.25,Predicted,0.0,1
38.7,0.15000000000000002,Predicted,1.0,1
38.7,0.55,Predicted,1.0,1
38.7,0.75,Predicted,1.0,0
38.7,0.8500000000000001,Predicted,1.0,0
38.7,36.45,Predicted,0.0,1
38.7,40.35000000000001,Predicted,0.0,0
38.800000000000004,0.25,Predicted,1.0,0
38.800000000000004,0.55,Predicted,1.0,1
38.800000000000004,0.75,Predicted,1.0,0
38.800000000000004,0.8500000000000001,Predicted,1.0,0
38.800000000000004,36.55,Predicted,0.0,0
38.800000000000004,40.45,Predicted,0.0,1
38.900000000000006,0.35000000000000003,Predicted,1.0,0
38.900000000000006,0.55,Predicted,1.0,1
38.900000000000006,0.75,Predicted,1.0,0
38.900000000000006,0.8500000000000001,Predicted,1.0,0
38.900000000000006,36.650000000000006,Predicted,0.0,1
38.900000000000006,40.55,Predicted,0.0,1
39.0,0.6500000000000001,Predicted,1.0,1
39.0,0.95,Predicted,1.0,1
39.0,36.75,Predicted,0.0,0
39.0,40.650000000000006,Predicted,0.0,0
39.1,0.6500000000000001,Predicted,1.0,1
39.1,0.95,Predicted,1.0,1
39.1,36.85,Predicted,0.0,0
39.1,40.75,Predicted,0.0,1
39.2,0.6500000000000001,Predicted,1.0,1
39.2,0.95,Predicted,1.0,1
39.2,36.95,Predicted,0.0,1
39.2,40.85000000000001,Predicted,0.0,0
39.300000000000004,0.6500000000000001,Predicted,1.0,1
39.300000000000004,0.95,Predicted,1.0,1
39.300000000000004,37.05,Predicted,0.0,0
39.300000000000004,40.95,Predicted,0.0,1
39.400000000000006,0.6500000000000001,Predicted,1.0,1
39.400000000000006,1.05,Predicted,1.0,1
39.400000000000006,37.05,Predicted,0.0,0
39.400000000000006,41.05,Predicted,0.0,1
39.5,0.6500000000000001,Predicted,1.0,1
39.5,1.05,Predicted,1.0,1
39.5,37.150000000000006,Predicted,0.0,1
39.5,41.150000000000006,Predicted,0.0,0
39.6,0.6500000000000001,Predicted,1.0,1
39.6,1.05,Predicted,1.0,1
39.6,37.25,Predicted,0.0,0
39.6,41.25,Predicted,0.0,1
39.7,0.6500000000000001,Predicted,1.0,1
39.7,1.05,Predicted,1.0,1
39.7,37.35,Predicted,0.0,0
39.7,41.35000000000001,Predicted,0.0,0
39.800000000000004,0.75,Predicted,1.0,0
39.800000000000004,1.05,Predicted,1.0,1
39.800000000000004,37.45,Predicted,0.0,1
39.800000000000004,41.45,Predicted,0.0,1
39.900000000000006,0.75,Predicted,1.0,0
39.900000000000006,1.1500000000000001,Predicted,0.0,1
39.900000000000006,37.55,Predicted,0.0,0
39.900000000000006,41.55,Predicted,0.0,1
40.0,0.75,Predicted,1.0,0
40.0,1.1500000000000001,Predicted,0.0,1
40.0,37.650000000000006,Predicted,0.0,1
40.0,41.650000000000006,Predicted,0.0,0
