Ubar,Mubar,Actual_Phase,Predicted_Phase,Type
15.7,-1.0499999999999998,0.0,1,Actual
15.7,1.1500000000000004,0.0,1,Actual
15.7,13.55,1.0,0,Actual
15.7,18.25,1.0,0,Actual
15.7,27.85,0.0,1,Actual
15.7,36.150000000000006,0.0,0,Actual
15.7,41.35,0.0,0,Actual
15.8,-1.0499999999999998,0.0,1,Actual
15.8,1.1500000000000004,0.0,1,Actual
15.8,13.649999999999999,0.0,0,Actual
15.8,18.35,0.0,0,Actual
15.8,28.05,0.0,1,Actual
15.8,36.25,1.0,1,Actual
15.8,41.75,0.0,0,Actual
15.9,-1.0499999999999998,0.0,1,Actual
15.9,1.1500000000000004,0.0,1,Actual
15.9,13.75,0.0,0,Actual
15.9,18.45,1.0,0,Actual
15.9,28.250000000000004,0.0,1,Actual
15.9,36.45,1.0,1,Actual
15.9,42.05,0.0,0,Actual
16.0,-1.0499999999999998,0.0,1,Actual
16.0,1.1500000000000004,0.0,1,Actual
16.0,13.850000000000001,0.0,1,Actual
16.0,18.55,1.0,0,Actual
16.0,28.45,0.0,1,Actual
16.0,36.650000000000006,0.0,0,Actual
16.0,42.35,0.0,0,Actual
16.1,-1.0499999999999998,0.0,1,Actual
16.1,1.1500000000000004,0.0,1,Actual
16.1,13.950000000000001,0.0,1,Actual
16.1,18.650000000000002,1.0,0,Actual
16.1,28.650000000000002,0.0,1,Actual
16.1,36.85,1.0,1,Actual
16.1,42.650000000000006,1.0,0,Actual
16.2,-1.0499999999999998,0.0,1,Actual
16.2,1.1500000000000004,0.0,1,Actual
16.2,14.05,1.0,0,Actual
16.2,18.75,1.0,0,Actual
16.2,28.85,0.0,1,Actual
16.2,36.95,1.0,1,Actual
16.2,43.05,0.0,0,Actual
16.3,-1.0499999999999998,0.0,1,Actual
16.3,1.1500000000000004,0.0,1,Actual
16.3,14.150000000000002,0.0,1,Actual
16.3,18.85,0.0,0,Actual
16.3,29.05,0.0,1,Actual
16.3,37.150000000000006,0.0,1,Actual
16.3,43.35,0.0,0,Actual
16.400000000000002,-1.0499999999999998,0.0,1,Actual
16.400000000000002,1.1500000000000004,0.0,1,Actual
16.400000000000002,14.250000000000004,1.0,1,Actual
16.400000000000002,18.95,1.0,0,Actual
16.400000000000002,29.250000000000004,0.0,1,Actual
16.400000000000002,37.35,1.0,1,Actual
16.400000000000002,43.650000000000006,1.0,0,Actual
16.5,-1.0499999999999998,0.0,1,Actual
16.5,1.1500000000000004,0.0,1,Actual
16.5,14.350000000000001,0.0,1,Actual
16.5,19.05,1.0,0,Actual
16.5,29.45,0.0,1,Actual
16.5,37.55,1.0,1,Actual
16.5,43.95,0.0,0,Actual
16.6,-1.0499999999999998,0.0,1,Actual
16.6,1.1500000000000004,0.0,1,Actual
16.6,14.450000000000001,0.0,0,Actual
16.6,19.150000000000002,1.0,0,Actual
16.6,29.650000000000002,0.0,1,Actual
16.6,37.650000000000006,0.0,1,Actual
16.6,44.35,0.0,0,Actual
16.7,-1.0499999999999998,0.0,1,Actual
16.7,1.1500000000000004,0.0,1,Actual
16.7,14.55,1.0,0,Actual
16.7,19.25,1.0,0,Actual
16.7,29.85,0.0,1,Actual
16.7,37.85,1.0,1,Actual
16.7,44.650000000000006,1.0,0,Actual
16.8,-1.0499999999999998,0.0,1,Actual
16.8,1.1500000000000004,0.0,1,Actual
16.8,14.650000000000002,0.0,0,Actual
16.8,19.35,0.0,0,Actual
16.8,30.05,0.0,1,Actual
16.8,38.05,1.0,1,Actual
16.8,44.95,0.0,0,Actual
16.900000000000002,-1.0499999999999998,0.0,1,Actual
16.900000000000002,1.1500000000000004,0.0,1,Actual
16.900000000000002,14.750000000000004,1.0,0,Actual
16.900000000000002,19.45,1.0,0,Actual
16.900000000000002,30.250000000000004,0.0,1,Actual
16.900000000000002,38.25,1.0,1,Actual
16.900000000000002,45.25,0.0,0,Actual
17.0,-1.0499999999999998,0.0,1,Actual
17.0,1.1500000000000004,0.0,1,Actual
17.0,14.850000000000001,0.0,0,Actual
17.0,19.55,1.0,0,Actual
17.0,30.45,0.0,1,Actual
17.0,38.45,1.0,1,Actual
17.0,45.55,0.0,0,Actual
17.1,-1.0499999999999998,0.0,1,Actual
17.1,1.1500000000000004,0.0,1,Actual
17.1,14.950000000000001,0.0,0,Actual
17.1,19.650000000000002,1.0,0,Actual
17.1,30.650000000000002,0.0,1,Actual
17.1,38.55,1.0,1,Actual
17.1,45.95,0.0,0,Actual
17.2,-1.0499999999999998,0.0,1,Actual
17.2,1.1500000000000004,0.0,1,Actual
17.2,15.05,1.0,0,Actual
17.2,19.75,1.0,0,Actual
17.2,30.85,0.0,1,Actual
17.2,38.75,1.0,1,Actual
17.2,46.25,0.0,0,Actual
17.3,-1.0499999999999998,0.0,1,Actual
17.3,1.1500000000000004,0.0,1,Actual
17.3,15.150000000000002,0.0,0,Actual
17.3,19.85,0.0,0,Actual
17.3,31.05,0.0,0,Actual
17.3,38.95,1.0,1,Actual
17.3,46.55,0.0,0,Actual
17.400000000000002,-1.0499999999999998,0.0,1,Actual
17.400000000000002,1.1500000000000004,0.0,1,Actual
17.400000000000002,15.250000000000004,1.0,0,Actual
17.400000000000002,19.95,1.0,0,Actual
17.400000000000002,31.250000000000004,0.0,1,Actual
17.400000000000002,39.150000000000006,0.0,1,Actual
17.400000000000002,46.85,0.0,0,Actual
17.5,-1.0499999999999998,0.0,1,Actual
17.5,1.1500000000000004,0.0,1,Actual
17.5,15.350000000000001,0.0,0,Actual
17.5,20.05,1.0,0,Actual
17.5,31.45,0.0,0,Actual
17.5,39.35,1.0,1,Actual
17.5,47.150000000000006,1.0,0,Actual
17.6,-1.0499999999999998,0.0,1,Actual
17.6,1.1500000000000004,0.0,1,Actual
17.6,15.450000000000001,0.0,0,Actual
17.6,20.05,1.0,0,Actual
17.6,31.750000000000004,0.0,1,Actual
17.6,39.45,1.0,1,Actual
17.6,47.55,0.0,0,Actual
17.7,-1.0499999999999998,0.0,1,Actual
17.7,1.1500000000000004,0.0,1,Actual
17.7,15.55,1.0,0,Actual
17.7,20.150000000000002,1.0,0,Actual
17.7,31.95,0.0,1,Actual
17.7,39.650000000000006,0.0,1,Actual
17.7,47.85,0.0,0,Actual
17.8,-1.0499999999999998,0.0,1,Actual
17.8,1.1500000000000004,0.0,1,Actual
17.8,15.650000000000002,0.0,0,Actual
17.8,20.25,1.0,0,Actual
17.8,32.150000000000006,1.0,1,Actual
17.8,39.85,1.0,1,Actual
17.8,48.150000000000006,1.0,0,Actual
17.900000000000002,-1.0499999999999998,0.0,1,Actual
17.900000000000002,1.1500000000000004,0.0,1,Actual
17.900000000000002,15.750000000000004,1.0,0,Actual
17.900000000000002,20.35,0.0,0,Actual
17.900000000000002,32.35,0.0,1,Actual
17.900000000000002,40.05,1.0,1,Actual
17.900000000000002,48.45,0.0,0,Actual
18.0,-1.0499999999999998,0.0,1,Actual
18.0,1.1500000000000004,0.0,1,Actual
18.0,15.850000000000001,0.0,0,Actual
18.0,20.45,1.0,0,Actual
18.0,32.55,0.0,1,Actual
18.0,40.25,1.0,1,Actual
18.0,48.75,0.0,0,Actual
18.1,-1.0499999999999998,0.0,1,Actual
18.1,1.1500000000000004,0.0,1,Actual
18.1,15.950000000000001,0.0,0,Actual
18.1,20.55,1.0,0,Actual
18.1,32.75,0.0,1,Actual
18.1,40.45,1.0,1,Actual
18.1,49.05,0.0,0,Actual
18.2,-1.0499999999999998,0.0,1,Actual
18.2,1.1500000000000004,0.0,1,Actual
18.2,16.05,0.0,0,Actual
18.2,20.650000000000002,1.0,0,Actual
18.2,32.95,1.0,1,Actual
18.2,40.650000000000006,0.0,1,Actual
18.2,49.35,0.0,0,Actual
18.3,-1.0499999999999998,0.0,1,Actual
18.3,1.1500000000000004,0.0,1,Actual
18.3,16.150000000000002,0.0,0,Actual
18.3,20.75,1.0,0,Actual
18.3,33.150000000000006,1.0,1,Actual
18.3,40.75,1.0,1,Actual
18.3,49.75,0.0,0,Actual
18.4,-1.0499999999999998,0.0,1,Actual
18.4,1.1500000000000004,0.0,1,Actual
18.4,16.25,0.0,0,Actual
18.4,20.85,0.0,0,Actual
18.4,33.35000000000001,1.0,1,Actual
18.4,40.95,1.0,1,Actual
18.4,50.05,0.0,0,Actual
18.5,-1.0499999999999998,0.0,1,Actual
18.5,1.1500000000000004,0.0,1,Actual
18.5,16.35,0.0,0,Actual
18.5,20.95,1.0,0,Actual
18.5,33.55,0.0,1,Actual
18.5,41.150000000000006,0.0,1,Actual
18.5,50.35,0.0,0,Actual
18.6,-1.0499999999999998,0.0,1,Actual
18.6,1.1500000000000004,0.0,1,Actual
18.6,16.450000000000003,1.0,0,Actual
18.6,21.05,1.0,0,Actual
18.6,33.75,0.0,1,Actual
18.6,41.35,1.0,1,Actual
18.6,50.650000000000006,1.0,0,Actual
18.7,-1.0499999999999998,0.0,1,Actual
18.7,1.1500000000000004,0.0,1,Actual
18.7,16.55,0.0,0,Actual
18.7,21.150000000000002,1.0,0,Actual
18.7,33.95,0.0,1,Actual
18.7,41.55,1.0,1,Actual
18.7,50.95,0.0,0,Actual
18.8,-1.0499999999999998,0.0,1,Actual
18.8,1.1500000000000004,0.0,1,Actual
18.8,16.650000000000002,0.0,0,Actual
18.8,21.25,1.0,0,Actual
18.8,34.150000000000006,1.0,1,Actual
18.8,41.75,1.0,1,Actual
18.8,51.25,0.0,0,Actual
18.9,-1.0499999999999998,0.0,1,Actual
18.9,1.1500000000000004,0.0,1,Actual
18.9,16.75,0.0,0,Actual
18.9,21.35,0.0,0,Actual
18.9,34.35000000000001,1.0,1,Actual
18.9,41.95,1.0,1,Actual
18.9,51.55,0.0,0,Actual
19.0,-1.0499999999999998,0.0,1,Actual
19.0,1.1500000000000004,0.0,1,Actual
19.0,16.85,0.0,0,Actual
19.0,21.45,1.0,0,Actual
19.0,34.55,0.0,0,Actual
19.0,42.150000000000006,0.0,1,Actual
19.0,51.85,0.0,0,Actual
19.1,-1.0499999999999998,0.0,1,Actual
19.1,1.1500000000000004,0.0,1,Actual
19.1,16.950000000000003,1.0,0,Actual
19.1,21.55,1.0,0,Actual
19.1,34.75,0.0,0,Actual
19.1,42.25,1.0,1,Actual
19.1,52.25,0.0,0,Actual
19.200000000000003,-1.0499999999999998,0.0,1,Actual
19.200000000000003,1.1500000000000004,0.0,1,Actual
19.200000000000003,17.05,0.0,0,Actual
19.200000000000003,21.650000000000002,1.0,0,Actual
19.200000000000003,34.95,0.0,1,Actual
19.200000000000003,42.45,1.0,1,Actual
19.200000000000003,52.55,0.0,0,Actual
19.3,-1.0499999999999998,0.0,1,Actual
19.3,1.1500000000000004,0.0,1,Actual
19.3,17.150000000000002,0.0,0,Actual
19.3,21.75,1.0,0,Actual
19.3,35.150000000000006,1.0,1,Actual
19.3,42.650000000000006,0.0,1,Actual
19.3,52.85,0.0,0,Actual
19.4,-1.0499999999999998,0.0,1,Actual
19.4,1.1500000000000004,0.0,1,Actual
19.4,17.25,0.0,0,Actual
19.4,21.85,0.0,0,Actual
19.4,35.35000000000001,1.0,1,Actual
19.4,42.85,1.0,1,Actual
19.4,53.150000000000006,1.0,0,Actual
19.5,-1.0499999999999998,0.0,1,Actual
19.5,1.1500000000000004,0.0,1,Actual
19.5,17.35,0.0,0,Actual
19.5,21.95,1.0,0,Actual
19.5,35.55,0.0,0,Actual
19.5,43.05,1.0,1,Actual
19.5,53.45,0.0,0,Actual
19.6,-1.0499999999999998,0.0,1,Actual
19.6,1.1500000000000004,0.0,1,Actual
19.6,17.450000000000003,1.0,0,Actual
19.6,22.05,1.0,0,Actual
19.6,35.75,0.0,0,Actual
19.6,43.25,1.0,1,Actual
19.6,53.75,0.0,0,Actual
19.700000000000003,-1.0499999999999998,0.0,1,Actual
19.700000000000003,1.1500000000000004,0.0,1,Actual
19.700000000000003,17.55,0.0,0,Actual
19.700000000000003,22.150000000000002,1.0,0,Actual
19.700000000000003,35.95,0.0,1,Actual
19.700000000000003,43.45,1.0,1,Actual
19.700000000000003,54.05,0.0,0,Actual
19.8,-1.0499999999999998,0.0,1,Actual
19.8,1.1500000000000004,0.0,1,Actual
19.8,17.650000000000002,0.0,0,Actual
19.8,22.25,1.0,0,Actual
19.8,36.150000000000006,1.0,1,Actual
19.8,43.650000000000006,0.0,1,Actual
19.8,54.35,0.0,0,Actual
19.9,-1.0499999999999998,0.0,1,Actual
19.9,1.1500000000000004,0.0,1,Actual
19.9,17.75,0.0,0,Actual
19.9,22.35,0.0,0,Actual
19.9,36.35,0.0,0,Actual
19.9,43.85,1.0,1,Actual
19.9,54.650000000000006,1.0,0,Actual
20.0,-1.0499999999999998,0.0,1,Actual
20.0,1.1500000000000004,0.0,1,Actual
20.0,17.85,0.0,0,Actual
20.0,22.45,1.0,0,Actual
20.0,36.55,0.0,0,Actual
20.0,44.05,1.0,1,Actual
20.0,54.95,0.0,0,Actual
20.1,-1.0499999999999998,0.0,1,Actual
20.1,1.1500000000000004,0.0,1,Actual
20.1,17.950000000000003,1.0,0,Actual
20.1,22.55,1.0,0,Actual
20.1,36.75,0.0,0,Actual
20.1,44.150000000000006,0.0,1,Actual
20.1,55.35,0.0,0,Actual
20.200000000000003,-1.0499999999999998,0.0,1,Actual
20.200000000000003,1.1500000000000004,0.0,1,Actual
20.200000000000003,18.05,0.0,0,Actual
20.200000000000003,22.650000000000002,1.0,0,Actual
20.200000000000003,36.95,0.0,1,Actual
20.200000000000003,44.35,1.0,1,Actual
20.200000000000003,55.650000000000006,1.0,0,Actual
20.3,-1.0499999999999998,0.0,1,Actual
20.3,1.1500000000000004,0.0,1,Actual
20.3,18.150000000000002,0.0,0,Actual
20.3,22.75,1.0,0,Actual
20.3,37.150000000000006,1.0,1,Actual
20.3,44.55,1.0,1,Actual
20.3,55.95,0.0,0,Actual
20.4,-1.0499999999999998,0.0,1,Actual
20.4,1.1500000000000004,0.0,1,Actual
20.4,18.25,0.0,0,Actual
20.4,22.85,0.0,0,Actual
20.4,37.35,0.0,0,Actual
20.4,44.75,1.0,1,Actual
20.4,56.25,0.0,0,Actual
20.5,-1.0499999999999998,0.0,1,Actual
20.5,1.1500000000000004,0.0,1,Actual
20.5,18.35,1.0,0,Actual
20.5,22.95,1.0,0,Actual
20.5,37.55,0.0,0,Actual
20.5,44.95,1.0,1,Actual
20.5,56.55,0.0,0,Actual
20.6,-1.0499999999999998,0.0,1,Actual
20.6,1.1500000000000004,0.0,1,Actual
20.6,18.45,0.0,0,Actual
20.6,22.95,1.0,0,Actual
20.6,37.85,0.0,0,Actual
20.6,45.150000000000006,0.0,1,Actual
20.6,56.85,0.0,0,Actual
20.700000000000003,-1.0499999999999998,0.0,1,Actual
20.700000000000003,1.1500000000000004,0.0,1,Actual
20.700000000000003,18.55,0.0,0,Actual
20.700000000000003,23.05,1.0,0,Actual
20.700000000000003,38.05,0.0,0,Actual
20.700000000000003,45.35,1.0,1,Actual
20.700000000000003,57.150000000000006,1.0,0,Actual
20.8,-1.0499999999999998,0.0,1,Actual
20.8,1.1500000000000004,0.0,1,Actual
20.8,18.650000000000002,0.0,0,Actual
20.8,23.150000000000002,1.0,0,Actual
20.8,38.25,0.0,0,Actual
20.8,45.55,1.0,1,Actual
20.8,57.45,0.0,0,Actual
20.9,-1.0499999999999998,0.0,1,Actual
20.9,1.1500000000000004,0.0,1,Actual
20.9,18.75,0.0,0,Actual
20.9,23.25,1.0,0,Actual
20.9,38.45,0.0,0,Actual
20.9,45.75,1.0,1,Actual
20.9,57.75,0.0,0,Actual
21.0,-1.0499999999999998,0.0,1,Actual
21.0,1.1500000000000004,0.0,1,Actual
21.0,18.85,1.0,0,Actual
21.0,23.35,0.0,0,Actual
21.0,38.650000000000006,1.0,1,Actual
21.0,45.95,1.0,1,Actual
21.0,58.05,0.0,0,Actual
21.1,-1.0499999999999998,0.0,1,Actual
21.1,1.1500000000000004,0.0,1,Actual
21.1,18.95,0.0,0,Actual
21.1,23.45,1.0,0,Actual
21.1,38.85,0.0,0,Actual
21.1,46.150000000000006,0.0,1,Actual
21.1,58.35,0.0,0,Actual
21.200000000000003,-1.0499999999999998,0.0,1,Actual
21.200000000000003,1.1500000000000004,0.0,1,Actual
21.200000000000003,19.05,0.0,0,Actual
21.200000000000003,23.55,1.0,0,Actual
21.200000000000003,39.05,0.0,0,Actual
21.200000000000003,46.35,1.0,1,Actual
21.200000000000003,58.650000000000006,1.0,0,Actual
21.3,-1.0499999999999998,0.0,1,Actual
21.3,1.1500000000000004,0.0,1,Actual
21.3,19.150000000000002,0.0,0,Actual
21.3,23.650000000000002,1.0,0,Actual
21.3,39.25,0.0,0,Actual
21.3,46.55,1.0,1,Actual
21.3,58.95,0.0,0,Actual
21.4,-1.0499999999999998,0.0,1,Actual
21.4,1.1500000000000004,0.0,1,Actual
21.4,19.25,0.0,0,Actual
21.4,23.75,1.0,0,Actual
21.4,39.45,0.0,0,Actual
21.4,46.650000000000006,0.0,1,Actual
21.4,59.35,0.0,0,Actual
21.5,-1.0499999999999998,0.0,1,Actual
21.5,1.1500000000000004,0.0,1,Actual
21.5,19.35,1.0,0,Actual
21.5,23.85,0.0,0,Actual
21.5,39.650000000000006,1.0,1,Actual
21.5,46.85,1.0,1,Actual
21.5,59.650000000000006,0.0,0,Actual
21.6,-1.0499999999999998,0.0,1,Actual
21.6,1.1500000000000004,0.0,1,Actual
21.6,19.45,0.0,0,Actual
21.6,23.95,1.0,0,Actual
21.6,39.85,0.0,0,Actual
21.6,47.05,1.0,1,Actual
21.6,59.95,0.0,0,Actual
21.700000000000003,-1.0499999999999998,0.0,1,Actual
21.700000000000003,1.1500000000000004,0.0,1,Actual
21.700000000000003,19.55,0.0,0,Actual
21.700000000000003,24.05,1.0,0,Actual
21.700000000000003,40.05,0.0,0,Actual
21.700000000000003,47.25,1.0,1,Actual
21.8,-1.0499999999999998,0.0,1,Actual
21.8,1.1500000000000004,0.0,1,Actual
21.8,19.650000000000002,0.0,0,Actual
21.8,24.150000000000002,1.0,0,Actual
21.8,40.25,0.0,0,Actual
21.8,47.45,1.0,1,Actual
21.9,-1.0499999999999998,0.0,1,Actual
21.9,1.1500000000000004,0.0,1,Actual
21.9,19.75,0.0,0,Actual
21.9,24.25,1.0,0,Actual
21.9,40.45,0.0,0,Actual
21.9,47.650000000000006,0.0,1,Actual
22.0,-1.0499999999999998,0.0,1,Actual
22.0,1.1500000000000004,0.0,1,Actual
22.0,19.85,1.0,0,Actual
22.0,24.35,0.0,0,Actual
22.0,40.650000000000006,1.0,1,Actual
22.0,47.85,1.0,1,Actual
22.1,-1.0499999999999998,0.0,1,Actual
22.1,1.1500000000000004,0.0,1,Actual
22.1,19.95,0.0,0,Actual
22.1,24.45,1.0,0,Actual
22.1,40.85,0.0,0,Actual
22.1,48.05,1.0,1,Actual
22.200000000000003,-1.0499999999999998,0.0,1,Actual
22.200000000000003,1.1500000000000004,0.0,1,Actual
22.200000000000003,20.05,0.0,0,Actual
22.200000000000003,24.55,1.0,0,Actual
22.200000000000003,41.05,0.0,0,Actual
22.200000000000003,48.25,1.0,1,Actual
22.3,-1.0499999999999998,0.0,1,Actual
22.3,1.1500000000000004,0.0,1,Actual
22.3,20.150000000000002,0.0,0,Actual
22.3,24.650000000000002,1.0,0,Actual
22.3,41.25,0.0,0,Actual
22.3,48.45,1.0,1,Actual
22.4,-1.0499999999999998,0.0,1,Actual
22.4,1.1500000000000004,0.0,1,Actual
22.4,20.25,0.0,0,Actual
22.4,24.75,1.0,0,Actual
22.4,41.45,0.0,0,Actual
22.4,48.650000000000006,0.0,1,Actual
22.5,-1.0499999999999998,0.0,1,Actual
22.5,1.1500000000000004,0.0,1,Actual
22.5,20.35,1.0,0,Actual
22.5,24.85,0.0,0,Actual
22.5,41.650000000000006,1.0,1,Actual
22.5,48.85,1.0,1,Actual
22.6,-1.0499999999999998,0.0,1,Actual
22.6,1.1500000000000004,0.0,1,Actual
22.6,20.45,0.0,0,Actual
22.6,24.95,1.0,0,Actual
22.6,41.85,0.0,0,Actual
22.6,49.05,1.0,1,Actual
22.700000000000003,-1.0499999999999998,0.0,1,Actual
22.700000000000003,1.1500000000000004,0.0,1,Actual
22.700000000000003,20.55,0.0,0,Actual
22.700000000000003,25.05,1.0,0,Actual
22.700000000000003,42.05,0.0,0,Actual
22.700000000000003,49.25,1.0,1,Actual
22.8,-1.0499999999999998,0.0,1,Actual
22.8,1.1500000000000004,0.0,1,Actual
22.8,20.650000000000002,0.0,0,Actual
22.8,25.150000000000002,1.0,0,Actual
22.8,42.25,0.0,0,Actual
22.8,49.45,1.0,1,Actual
22.9,-1.0499999999999998,0.0,1,Actual
22.9,1.1500000000000004,0.0,1,Actual
22.9,20.75,0.0,0,Actual
22.9,25.25,1.0,0,Actual
22.9,42.45,0.0,0,Actual
22.9,49.55,1.0,1,Actual
23.0,-1.0499999999999998,0.0,1,Actual
23.0,1.1500000000000004,0.0,1,Actual
23.0,20.85,1.0,0,Actual
23.0,25.35,0.0,0,Actual
23.0,42.650000000000006,1.0,1,Actual
23.0,49.75,1.0,1,Actual
23.1,-1.0499999999999998,0.0,1,Actual
23.1,1.1500000000000004,0.0,1,Actual
23.1,20.95,0.0,0,Actual
23.1,25.45,1.0,0,Actual
23.1,42.85,0.0,0,Actual
23.1,49.95,1.0,1,Actual
23.200000000000003,-1.0499999999999998,0.0,1,Actual
23.200000000000003,1.1500000000000004,0.0,1,Actual
23.200000000000003,21.05,0.0,0,Actual
23.200000000000003,25.55,1.0,0,Actual
23.200000000000003,43.05,0.0,0,Actual
23.200000000000003,50.150000000000006,0.0,1,Actual
23.3,-1.0499999999999998,0.0,1,Actual
23.3,1.1500000000000004,0.0,1,Actual
23.3,21.150000000000002,0.0,0,Actual
23.3,25.650000000000002,1.0,0,Actual
23.3,43.25,0.0,0,Actual
23.3,50.35,1.0,1,Actual
23.4,-1.0499999999999998,0.0,1,Actual
23.4,1.0500000000000003,0.0,1,Actual
23.4,21.25,0.0,0,Actual
23.4,25.75,1.0,0,Actual
23.4,43.45,0.0,0,Actual
23.4,50.55,1.0,1,Actual
23.5,-1.0499999999999998,0.0,1,Actual
23.5,1.0500000000000003,0.0,1,Actual
23.5,21.35,1.0,0,Actual
23.5,25.85,0.0,0,Actual
23.5,43.650000000000006,1.0,1,Actual
23.5,50.75,1.0,1,Actual
23.6,-1.0499999999999998,0.0,1,Actual
23.6,1.0500000000000003,0.0,1,Actual
23.6,21.55,0.0,0,Actual
23.6,25.95,1.0,0,Actual
23.6,43.85,0.0,0,Actual
23.6,50.95,1.0,1,Actual
23.700000000000003,-1.0499999999999998,0.0,1,Actual
23.700000000000003,1.0500000000000003,0.0,1,Actual
23.700000000000003,21.650000000000002,0.0,0,Actual
23.700000000000003,26.05,1.0,0,Actual
23.700000000000003,44.05,0.0,0,Actual
23.700000000000003,51.150000000000006,0.0,1,Actual
23.8,-1.0499999999999998,0.0,1,Actual
23.8,1.0500000000000003,0.0,1,Actual
23.8,21.75,0.0,0,Actual
23.8,26.150000000000002,1.0,0,Actual
23.8,44.25,0.0,0,Actual
23.8,51.35,1.0,1,Actual
23.9,-1.0499999999999998,0.0,1,Actual
23.9,1.0500000000000003,0.0,1,Actual
23.9,21.85,1.0,0,Actual
23.9,26.25,1.0,0,Actual
23.9,44.45,0.0,0,Actual
23.9,51.55,1.0,1,Actual
24.0,-1.0499999999999998,0.0,1,Actual
24.0,1.0500000000000003,0.0,1,Actual
24.0,21.95,0.0,0,Actual
24.0,26.35,0.0,0,Actual
24.0,44.650000000000006,1.0,0,Actual
24.0,51.75,1.0,1,Actual
24.1,-1.0499999999999998,0.0,1,Actual
24.1,1.0500000000000003,0.0,1,Actual
24.1,22.05,0.0,0,Actual
24.1,26.45,1.0,0,Actual
24.1,44.85,0.0,0,Actual
24.1,51.95,1.0,1,Actual
24.200000000000003,-1.0499999999999998,0.0,1,Actual
24.200000000000003,1.0500000000000003,0.0,1,Actual
24.200000000000003,22.150000000000002,0.0,0,Actual
24.200000000000003,26.55,1.0,0,Actual
24.200000000000003,45.05,0.0,0,Actual
24.200000000000003,52.150000000000006,0.0,1,Actual
24.3,-1.0499999999999998,0.0,1,Actual
24.3,1.0500000000000003,0.0,1,Actual
24.3,22.25,0.0,0,Actual
24.3,26.650000000000002,1.0,0,Actual
24.3,45.25,0.0,0,Actual
24.3,52.35,1.0,1,Actual
24.4,-1.0499999999999998,0.0,1,Actual
24.4,1.0500000000000003,0.0,1,Actual
24.4,22.35,1.0,0,Actual
24.4,26.75,1.0,0,Actual
24.4,45.45,0.0,0,Actual
24.4,52.55,1.0,1,Actual
24.5,-1.0499999999999998,0.0,1,Actual
24.5,1.0500000000000003,0.0,1,Actual
24.5,22.45,0.0,0,Actual
24.5,26.85,0.0,0,Actual
24.5,45.650000000000006,1.0,0,Actual
24.5,52.75,1.0,1,Actual
24.6,-1.0499999999999998,0.0,1,Actual
24.6,1.0500000000000003,0.0,1,Actual
24.6,22.55,0.0,0,Actual
24.6,26.95,1.0,0,Actual
24.6,45.85,0.0,0,Actual
24.6,52.95,1.0,1,Actual
24.700000000000003,-1.0499999999999998,0.0,1,Actual
24.700000000000003,1.0500000000000003,0.0,1,Actual
24.700000000000003,22.650000000000002,0.0,0,Actual
24.700000000000003,27.05,1.0,0,Actual
24.700000000000003,46.05,0.0,0,Actual
24.700000000000003,53.150000000000006,0.0,1,Actual
24.8,-1.0499999999999998,0.0,1,Actual
24.8,1.0500000000000003,0.0,1,Actual
24.8,22.75,0.0,0,Actual
24.8,27.150000000000002,1.0,0,Actual
24.8,46.25,0.0,0,Actual
24.8,53.35,1.0,1,Actual
24.9,-1.0499999999999998,0.0,1,Actual
24.9,1.0500000000000003,0.0,1,Actual
24.9,22.85,1.0,0,Actual
24.9,27.250000000000004,1.0,0,Actual
24.9,46.45,0.0,0,Actual
24.9,53.55,1.0,1,Actual
25.0,-1.0499999999999998,0.0,1,Actual
25.0,1.0500000000000003,0.0,1,Actual
25.0,22.95,0.0,0,Actual
25.0,27.35,1.0,0,Actual
25.0,46.650000000000006,1.0,0,Actual
25.0,53.650000000000006,0.0,1,Actual
